Label	Events	ID	Date
20	"A McDonnell Douglas MD-11 airliner (Swissair Flight 111) crashes near Peggy's Cove, Nova Scotia, after taking off from New York City en route to Geneva; all 229 people on board are killed."	13948	1998 September 2
41	"A United Nations court finds Jean-Paul Akayesu, the former mayor of a small town in Rwanda, guilty of nine counts of genocide, marking the first time that the 1948 law banning genocide is enforced."	13949	1998 September 2
29	"Google, Inc. is founded in Menlo Park, California, by Stanford University PhD candidates Larry Page and Sergey Brin."	13950	1998 September 4
18	The Government of North Korea adopts a military dictatorship on its 50th anniversary.	13951	1998 September 5
41	"At midnight, a shooting occurs aboard an Akula-class nuclear-powered attack submarine of the Russian Navy docked in the northern Russian port city of Severomorsk."	13952	1998 September 10
41	"The Cuban Five intelligence agents are arrested in Miami, and convicted of espionage. The agents claim they were not spying against the United States Government but against the Cuban exile community in Miami."	13953	1998 September 12
43	"Australian federal election, 1998: John Howard's Liberal/National Coalition Government is re-elected with a substantially reduced majority, defeating the Labor Party led by Kim Beazley."	13954	1998 October 3
41	"British police place General Augusto Pinochet, the former Chilean dictator from 1973 to 1990, under house arrest during his medical treatment in the UK."	13955	1998 October 16
20	"A pipeline explosion in Jesse, Nigeria results in 1,082 deaths."	13956	1998 October 17
19	"Voyager 1 overtakes Pioneer 10 as the most distant man-made object from the Solar System, at a distance of 69.419 AU (1.03849_1010 km)."	13957	1998 November 17
19	"A Russian Proton rocket is launched from the Baikonur Cosmodrome in Kazakhstan, carrying the first segment of the International Space Station, the 21-ton Zarya Module."	13958	1998 November 20
19	"The Space Shuttle Endeavour launches the first American component to the International Space Station, the 25,600 lb Unity module on STS-88. It docks with Zarya two days later."	13959	1998 December 4
43	"Hugo Ch_?_?vez, politician and former member of the Venezuelan military, is elected President of Venezuela."	13960	1998 December 6
3	"The Yugoslav Army ambushes a column of 140 Kosovo Liberation Army militants attempting to smuggle arms from Albania into Kosovo, killing 36."	13961	1998 December 14
1	Iraq disarmament crisis: U.S. President Bill Clinton orders airstrikes on Iraq. UNSCOM withdraws all weapons inspectors from Iraq.	13962	1998 December 16__?19
35	"The U.S. House of Representatives forwards articles of impeachment against President Clinton to the Senate, making him the second president to be impeached in the nation."	13963	1998 December 19
35	Khmer Rouge leaders apologize for the post-Vietnam War genocide in Cambodia that killed more than one million people in the 1970s.	13964	1998 December 29
41	"The first leap second since June 30, 1997, occurs."	13965	1998 December 31
13	"In the Eurozone, the currency rates of this day are fixed permanently."	13966	1998 December 31
13	The euro is established.	13967	1999 January 1
19	The Mars Polar Lander is launched by NASA.	13968	1999 January 3
3	"Gunmen open fire on Shia Muslims worshiping in a mosque in Islamabad, Pakistan, killing 16 and injuring 25."	13969	1999 January 4
34	The China News Service announces new government restrictions on Internet use aimed especially at Internet caf_쌩s.	13970	1999 January 20
2	"Unarmed Guinean immigrant Amadou Diallo is shot dead by New York City police officers on an unrelated stake-out, inflaming race relations in the city."	13971	1999 February 4
23	"King Hussein of Jordan dies from cancer, and his son Abdullah II inherits the throne."	13972	1999 February 7
19	"Pluto moves along its eccentric orbit further from the Sun than Neptune. It had been nearer than Neptune since 1979, and will become again in 2231."	13973	1999 February 11
35	U.S. President Bill Clinton is acquitted in impeachment proceedings in the United States Senate.	13974	1999 February 12
35	"In Uzbekistan, an apparent assassination attempt against President Islam Karimov takes place at government headquarters."	13975	1999 February 16
2	"Across Europe, Kurdish rebels take over embassies and hold hostages after Turkey arrests one of their rebel leaders."	13976	1999 February 16
3	"Sanna Sillanp_?__?_ shoots four men, killing three at a shooting range in Finland."	13977	1999 February 21
41	Moderate Iraqi Shiite cleric Mohammad Mohammad Sadeq al-Sadr is assassinated.	13978	1999 February 22
2	"Kurdish rebel leader Abdullah _calan is charged with treason in Ankara, Turkey."	13979	1999 February 23
41	White supremacist John William King is found guilty of kidnapping and killing African American James Byrd Jr. by dragging him behind a truck for 2 miles (3 km).	13980	1999 February 23
4	"An avalanche destroys the village of Galt_?_r, Austria, killing 31."	13981	1999 February 23
41	"LaGrand case: The State of Arizona executes Karl LaGrand, a German national involved in an armed robbery in 1982 that led to a death. Karl's brother Walter is executed a week later, in spite of Germany's legal action in the International Court of Justice to attempt to save him."	13982	1999 February 24
3	"One of four bombs detonated in Lusaka, Zambia, destroys the Angolan Embassy."	13983	1999 March 1
2	"Rwandan Hutu rebels kill and dismember eight foreign tourists at the Buhoma homestead, Uganda."	13984	1999 March 1
17	The Convention on the Prohibition of Anti-Personnel Mines comes into force.	13985	1999 March 1
29	The brand new Mandalay Bay hotel and casino opens in Las Vegas.	13986	1999 March 2
41	Walter LaGrand is executed in the gas chamber in Arizona.	13987	1999 March 3
41	"In a military court, United States Marine Corps Captain Richard J. Ashby is acquitted of the charge of reckless flying which resulted in the deaths of 20 skiers in the Italian Alps, when his low-flying jet hit a gondola cable."	13988	1999 March 4
32	"Former Warsaw Pact members Hungary, Poland and the Czech Republic join NATO."	13989	1999 March 12
35	"In Brussels, Belgium, the Santer Commission resigns over allegations of corruption."	13990	1999 March 15
26	Bertrand Piccard and Brian Jones become the first to circumnavigate the Earth in a hot air balloon.	13991	1999 March 21
26	The 71st Academy Awards are held at the Dorothy Chandler Pavilion in Los Angeles with Shakespeare in Love winning Best Picture.	13992	1999 March 21
35	Gunmen assassinate Paraguay's Vice President Luis Mar_?_a Arga_쌱a.	13993	1999 March 23
1	"NATO launches air strikes against the Federal Republic of Yugoslavia, marking the first time NATO has attacked a sovereign state."	13994	1999 March 24
5	"A fire in the Mont Blanc Tunnel kills 39 people, closing the tunnel for nearly three years."	13995	1999 March 24
9	"Enron energy traders allegedly route 2,900 megawatts of electricity destined for California to the town of Silver Peak, Nevada, population 200."	13996	1999 March 25
19	The Melissa worm attacks the Internet.	13997	1999 March 26
1	Kosovo War: A U.S. F-117 Nighthawk is shot down by Serbian forces.	13998	1999 March 27
31	"Nunavut, an Inuit homeland, is created from the eastern portion of the Northwest Territories to become Canada's third territory."	13999	1999 April 1
22	Two Libyans suspected of bringing down Pan Am Flight 103 in 1988 are handed over to Scottish authorities for eventual trial in the Netherlands. The United Nations suspends sanctions against Libya.	14000	1999 April 5
41	"In Laramie, Wyoming, Russell Henderson pleads guilty to kidnapping and felony murder, in order to avoid a possible death penalty conviction for the apparent hate crime killing of Matthew Shepard."	14001	1999 April 5
11	Kosovo War: Kosovo's main border crossings are closed by Yugoslav forces to prevent Kosovo Albanians from leaving.	14002	1999 April 7
26	Bill Gates' personal fortune makes him the wealthiest individual in the world due to the increased value of Microsoft stock.	14003	1999 April 8
35	"Ibrahim Bar_쌩 Ma_???nassara, president of Niger, is assassinated."	14004	1999 April 9
3	"Kosovo War: NATO warplanes repeatedly bomb ethnic Albanian refugee convoys for 2 hours over a 12-mile stretch of road, after mistaking them for Serbian military trucks, between _akovica and De_ani in western Kosovo, killing at least 73 refugees."	14005	1999 April 14
3	"A nail bomb, the first of three planted by David Copeland over a fortnight, explodes in the middle of a busy market in Brixton, South London."	14006	1999 April 17
3	"Columbine High School massacre: Two Littleton, Colorado, teenagers, Eric Harris and Dylan Klebold, open fire on their teachers and classmates, killing 12 students and 1 teacher, and then themselves."	14007	1999 April 20
35	The term of Tuanku Jaafar ibni Almarhum Tuanku Abdul Rahman as the 10th Yang di-Pertuan Agong of Malaysia ends.	14008	1999 April 25
35	Sultan Salahuddin of Selangor becomes the 11th Yang di-Pertuan Agong of Malaysia.	14009	1999 April 26
41	"British TV presenter Jill Dando, 37, is shot dead on the doorstep of her home in Fulham, London."	14010	1999 April 26
32	"Cambodia joins the Association of Southeast Asian Nations (ASEAN), bringing the total members to 10."	14011	1999 April 30
3	"A third nail bomb planted by David Copeland explodes in The Admiral Duncan pub in Old Compton Street, Soho, London, killing a pregnant woman and two friends and injuring 70 others."	14012	1999 April 30
4	"1999 Oklahoma tornado outbreak: a devastating tornado, rated F5 on the Fujita scale, hit southern and eastern Oklahoma City metropolitan area, killing 36 people (and 5 indirectly). It also produces the highest winds recorded on Earth: 301 _??? 20 mph (484 _??? 32 km/h)."	14013	1999 May 3
43	Elections are held in Scotland and Wales for the new Scottish Parliament and National Assembly for Wales.	14014	1999 May 6
3	"Kosovo War: in the Federal Republic of Yugoslavia, three Chinese embassy workers are killed and twenty others wounded when a NATO B-2 aircraft bombs the Chinese Embassy in Belgrade."	14015	1999 May 7
35	"In Guinea-Bissau, President Jo_?_?o Bernardo Vieira is ousted in a military coup."	14016	1999 May 7
35	David Steel becomes the first Presiding Officer (Speaker) of the modern Scottish Parliament.	14017	1999 May 12
43	Carlo Azeglio Ciampi is elected President of Italy.	14018	1999 May 13
43	Ehud Barak is elected prime minister of Israel.	14019	1999 May 17
1	The Indian Air Force launches an attack on intruding Pakistan Army troops and mujahideen militants in Kashmir.	14020	1999 May 26
22	The first Welsh Assembly in over 600 years opens in Cardiff.	14021	1999 May 26
26	"The 1999 UEFA Champions League Final takes place at the Camp Nou Stadium, Barcelona in which the English side Manchester United defeats the German side Bayern Munich 2__?1."	14022	1999 May 26
41	"The International Criminal Tribunal for the former Yugoslavia in The Hague, Netherlands indicts Slobodan Milo_?_?evi_ and four others for war crimes and crimes against humanity committed in Kosovo."	14023	1999 May 27
41	"Two Swedish police officers are wounded by bank robbers armed with automatic weapons, and later executed with their own service pistols in Malexander, Sweden."	14024	1999 May 28
26	"After 22 years of restoration work, Leonardo da Vinci's The Last Supper is placed back on display in Milan, Italy."	14025	1999 May 28
27	"Napster, a music downloading service, debuts."	14026	1999 June 1
38	"The King of Bhutan allows television transmissions to commence in the Kingdom for the first time, coinciding with the King's Silver Jubilee."	14027	1999 June 2
2	"The Islamic Salvation Army, the armed wing of the Islamic Salvation Front, agrees in principle to disband in Algeria."	14028	1999 June 5
12	"The government of Colombia announces it will include the estimated value of the country's illegal drug crops, exceeding half a billion US dollars, in its gross national product."	14029	1999 June 8
1	Kosovo War: the Federal Republic of Yugoslavia and NATO sign a peace treaty.	14030	1999 June 9
1	Kosovo War: NATO suspends its air strikes after Slobodan Milo_?_?evi_ agrees to withdraw Yugoslav forces from Kosovo.	14031	1999 June 10
1	Kosovo War: Operation Joint Guardian/Operation Agricola begins: NATO-led United Nations peacekeeping forces KFOR enter the province of Kosovo in the Federal Republic of Yugoslavia.	14032	1999 June 12
35	Texas Governor George W. Bush announces he will seek the Republican Party nomination for President of the United States.	14033	1999 June 12
43	Thabo Mbeki is elected President of South Africa.	14034	1999 June 14
2	"The J18 international anti-globalization protests are organized in dozens of cities around the world, some of which led to riots."	14035	1999 June 18
25	"Turin, Italy, is awarded the 2006 Winter Olympics."	14036	1999 June 19
42	The Scottish Parliament is officially opened by Elizabeth II on the day that legislative powers are officially transferred from the old Scottish Office in London to the new devolved Scottish Executive in Edinburgh.	14037	1999 July 1
32	Europol (short for European Police Office) the European Union's criminal intelligence agency becomes fully operational.	14038	1999 July 1
26	"In Rome, Hicham El Guerrouj runs the fastest mile ever recorded, at 3:43.13."	14039	1999 July 7
26	American soccer player Brandi Chastain scores the game winning penalty kick against China in the final of the FIFA Women's World Cup.	14040	1999 July 10
1	"India recaptures Kargil, forcing the Pakistan Army to retreat. India announces victory, ending the 2-month conflict."	14041	1999 July 11
23	"Off the coast of Martha's Vineyard, a plane crashes piloted by John F. Kennedy Jr., killing him, his wife Carolyn Bessette-Kennedy, and her sister Lauren Bessette."	14042	1999 July 16
19	Mercury program: Liberty Bell 7 __? piloted by Gus Grissom in 1961 __? is raised from the Atlantic Ocean.	14043	1999 July 20
35	Falun Gong is banned in the People's Republic of China under Jiang Zemin.	14044	1999 July 20
19	NASA's Chandra X-ray Observatory is launched.	14045	1999 July 23
38	Mohammed VI of Morocco becomes king upon the death of his father Hassan II.	14046	1999 July 23
3	Fourteen Kosovo Serb villagers are killed by ethnic Albanian gunmen in the village of Staro Gra_ko.	14047	1999 July 23
20	"Twenty-one people die in a canyoning disaster at the Saxetenbach Gorge near Interlaken, Switzerland."	14048	1999 July 27
2	"Hundreds of Chechen guerrillas invade the Russian republic of Dagestan, triggering a short war."	14049	1999 August 7
1	"The Atlantique incident occurs as an intruding Pakistan Navy plane is shot down in India, sparking tensions between the two nations, coming just a month after the end of the Kargil War."	14050	1999 August 10
4	European record high temperature of 48.5 _?__C (119.3 _?__F) attained in Sicily at Catenanuova.	14051	1999 August 10
41	A total solar eclipse is seen in Europe and Asia.	14052	1999 August 11
7	"The 7.6 Mw _?__zmit earthquake shakes northwestern Turkey with a maximum Mercalli intensity of IX (Violent), leaving more than 17,000 dead and around 50,000 injured."	14053	1999 August 17
2	"In Belgrade, tens of thousands of Serbians rally to demand the resignation of Yugoslav President Slobodan Milo_?_?evi_."	14054	1999 August 19
1	The Second Chechen War starts	14055	1999 August 26
7	"The 6.0 Mw Athens earthquake affected the area with a maximum Mercalli intensity of IX (Violent), killing 143, injuring 800__?1,600, and leaving 50,000 homeless."	14056	1999 September 7
3	"The first of a series of Russian apartment bombings occurs. Subsequent bombings occur on September 13 and 16, while a bombing on September 22 fails."	14057	1999 September 8
35	"Under international pressure to allow an international peacekeeping force, Indonesian president BJ Habibie announces that he will do so."	14058	1999 September 12
31	"Kiribati, Nauru and Tonga join the United Nations."	14059	1999 September 14
19	"NASA loses one of its probes, the Mars Climate Orbiter."	14060	1999 October
29	"Shanghai Pudong International Airport opens in China, taking over all international flights from Hongqiao."	14061	1999 October 1
20	"Thirty-one people die in the Ladbroke Grove rail crash, west of London, England."	14062	1999 October 5
42	"Pakistani Prime Minister Nawaz Sharif attempts to dismiss Army Chief General Pervez Musharraf, who is out of the country. The generals lead a coup d'_쌩tat, ousting Sharif's administration, and Musharraf takes control of the government."	14063	1999 October 12
17	The United States Senate rejects ratification of the Comprehensive Test Ban Treaty (CTBT).	14064	1999 October 13
20	"A chartered Learjet 35 en route from Orlando to Dallas crashed in South Dakota, due to fuel starvation after the passengers and pilots passed out due to hypoxia."	14065	1999 October 25
3	"Gunmen open fire in the Armenian Parliament, killing Prime Minister Vazgen Sargsyan, Parliament Chairman Karen Demirchyan, and six other members."	14066	1999 October 27
4	"A super cyclonic storm impacts Orissa, India, killing approximately 10,000 people."	14067	1999 October 29
20	"EgyptAir Flight 990, travelling from New York City to Cairo, crashes off the coast of Nantucket, Massachusetts, killing all 217 on board."	14068	1999 October 31
22	"Roman Catholic Church and Lutheran Church leaders sign the Joint Declaration on the Doctrine of Justification, ending a centuries-old doctrinal dispute over the nature of faith and salvation."	14069	1999 October 31
21	Australians defeat a referendum proposing the replacement of the Queen and the Governor General with a President to make Australia a republic.	14070	1999 November 6
7	"The 7.2 Mw D_?_zce earthquake shakes northwestern Turkey with a maximum Mercalli intensity of IX (Violent). At least 845 people were killed and almost 5,000 were injured."	14071	1999 November 12
19	The People's Republic of China launches the first Shenzhou spacecraft.	14072	1999 November 20
17	The National Assembly of Kuwait revokes a 1985 law that granted women's suffrage.	14073	1999 November 23
6	The 7.5 Mw Ambrym earthquake shakes Vanuatu and a destructive tsunami follows. Ten people were killed and forty were injured.	14074	1999 November 26
35	"The left-wing Labour Party takes control of the New Zealand government, with leader Helen Clark becoming the second female Prime Minister in New Zealand's history."	14075	1999 November 27
26	"After rowing for 81 days and 2,962 nautical miles (5486 km), Tori Murden became the first woman to cross the Atlantic Ocean by rowboat alone, when she reached Guadeloupe from the Canary Islands.NASA lost radio contact with the Mars Polar Lander, moments before the spacecraft entered the Martian atmosphere."	14076	1999 December 3
43	"Bolivian municipal elections, the first election contested by Evo Morales' Movement for Socialism."	14077	1999 December 5
19	"NASA launched the Terra platform into orbit, carrying 5 Earth Observation instruments, including ASTER, CERES, MISR, MODIS and MOPITT."	14078	1999 December 18
11	The sovereignty of Macau is transferred from the Portuguese Republic to the People's Republic of China after 442 years of Portuguese settlement.	14079	1999 December 20
4	"Cyclones Lothar and Martin killed 140 people as they crossed France, southern Germany, and Switzerland."	14080	1999 December 26
4	"Storm Martin caused damage throughout France, Spain, Switzerland and Italy, including an emergency due to flooding at the Blayais Nuclear Power Plant."	14081	1999 December 27
11	"The U.S. turned over complete administration of the Panama Canal to the Panamanian Government, as stipulated in the Torrijos__?Carter Treaties of 1977."	14082	1999 December 31
35	"Boris Yeltsin resigned as President of Russia, leaving Prime Minister Vladimir Putin as the acting President."	14083	1999 December 31
41	3rd millennium celebrations.	14084	1999 December 31
3	"Massacre of twenty Copts by Muslim villagers in Kosheh, Egypt."	14085	2000 January 2
41	"The last natural Pyrenean ibex is found dead, apparently killed by a falling tree."	14086	2000 January 6
29	America Online announces an agreement to purchase Time Warner for $162 billion (the largest-ever corporate merger).	14087	2000 January 10
24	"The Dow Jones Industrial Average closes at 11,722.98 (at the peak of the Dot-com bubble)."	14088	2000 January 14
22	A United Nations tribunal sentences five Bosnian Croats to up to 25 years in prison for the 1993 killing of more than 100 Bosnian Muslims.	14089	2000 January 14
41	The Tagish Lake meteorite impacts the Earth.	14090	2000 January 18
20	"Kenya Airways Flight 431 crashes off the coast of Ivory Coast into the Atlantic Ocean, killing 169."	14091	2000 January 30
20	"Alaska Airlines Flight 261 crashes off the California coast into the Pacific Ocean, killing 88."	14092	2000 January 31
41	"Dr. Harold Shipman is found guilty of murdering 15 patients between 1995 and 1998 at Hyde, Greater Manchester, and sentenced to life imprisonment."	14093	2000 January 31
41	"German extortionist Klaus-Peter Sabotta is jailed for life for attempted murder and extortion, in connection with the sabotage of German railway lines."	14094	2000 February 4
6	"Torrential rains in Africa lead to the worst flooding in Mozambique in 50 years, which lasts until March and kills 800 people."	14095	2000 February 9
27	"The final original Peanuts comic strip is published, following the death of its creator, Charles M. Schulz."	14096	2000 February 13
41	UNESCO holds the inaugural celebration of International Mother Language Day.	14097	2000 February 21
27	The PlayStation 2 is released in Japan.	14098	2000 March 4
20	Tokyo train disaster: A sideswipe collision of 2 Tokyo Metro trains kills 5 people.	14099	2000 March 8
13	"The NASDAQ Composite Index reaches an all-time high of 5,048. Two weeks later, the NASDAQ-100, S&P 500, and Wilshire 5000 reach their peaks prior to the Dot-com bubble, ending a bull market run that lasted over 17 years."	14100	2000 March 10
35	Pope John Paul II apologizes for the wrongdoings by members of the Roman Catholic Church throughout the ages.	14101	2000 March 12
19	A Zenit-3SL launch fails due to a software bug.	14102	2000 March 12
28	"United States v. Microsoft Corp.: Microsoft is ruled to have violated United States antitrust laws by keeping ""an oppressive thumb"" on its competitors."	14103	2000 April 3
41	"In a predawn raid, federal agents seize 6-year-old Eli_?_?n Gonz_?_?lez from his relatives' home in Miami and fly him to his Cuban father in Washington, D.C., ending one of the most publicized custody battles in U.S. history."	14104	2000 April 22
19	"A new class of composite material is fabricated, which has a combination of physical properties never before seen in a natural or man-made material."	14105	2000 May 1
29	"In San Antonio, Texas, computer pioneer Datapoint files for Chapter 11 bankruptcy."	14106	2000 May 3
19	"After originating in the Philippines, the ILOVEYOU computer virus spreads quickly throughout the world."	14107	2000 May 4
7	"The 7.6 Mw Central Sulawesi earthquake affects Banggai, Indonesia, with a maximum Mercalli intensity of VII (Very strong), leaving 46 dead and 264 injured."	14108	2000 May 4
19	"A rare conjunction of seven celestial bodies (Sun, Moon, planets Mercury__?Saturn) occurs during the new moon."	14109	2000 May 5
41	The billionth living person in India is born.	14110	2000 May 11
20	"A fireworks factory disaster in Enschede, Netherlands, kills 23."	14111	2000 May 13
29	"Millennium Force opens at Cedar Point amusement park in Sandusky, Ohio as the world's tallest and fastest roller coaster."	14112	2000 May 13
7	"The 7.9 Mw Enggano earthquake shakes southwestern Sumatra with a maximum Mercalli intensity of VI (Strong), killing 103 people and injuring 2,174__?2,585."	14113	2000 June 4
19	"405 The Movie, the first short film widely distributed on the Internet, is released."	14114	2000 June 5
7	A centennial earthquake (6.5 on the Richter scale) hits Iceland on its national day.	14115	2000 June 17
19	"A preliminary draft of genomes, as part of the Human Genome Project, is finished. It is announced at the White House by President Clinton."	14116	2000 June 26
41	"Eli_?_?n Gonz_?_?lez returns to Cuba with his father, Juan Miguel Gonz_?_?lez, ending a protracted custody battle."	14117	2000 June 28
11	The _resund Bridge between Denmark and Sweden is officially opened for traffic.	14118	2000 July 1
26	"France defeats Italy 2__?1 after extra time in the final of the European Championship, becoming the first team to win the World Cup and European Championship consecutively."	14119	2000 July 2
22	"The draft assembly of Human Genome Project announced at the White House by President Bill Clinton, Francis Collins, and Craig Venter."	14120	2000 July 7
20	"In southern Nigeria, a leaking petroleum pipeline explodes, killing about 250 villagers who were scavenging gasoline."	14121	2000 July 10
41	"A powerful solar flare, later named the Bastille Day event, causes a geomagnetic storm on Earth."	14122	2000 July 14
2	"Rioting erupts on the Paulsgrove estate in Portsmouth, Hampshire, England, after more than 100 people besiege the home of a block of flats allegedly housing a convicted paedophile. This is the latest vigilante violence against suspected sex offenders since the beginning of the ""naming and shaming"" anti-paedophile campaign by the tabloid newspaper News of the World."	14123	2000 August 3
29	DeviantART is launched.	14124	2000 August 7
41	The Confederate submarine H. L. Hunley is raised to the surface after 136 years on the ocean floor.	14125	2000 August 8
20	"The Russian submarine Kursk sinks in the Barents Sea during one of the largest Russian naval exercises since the 1991 dissolution of the Soviet Union, resulting in the deaths of all 118 men on board."	14126	2000 August 12
41	Tsar Nicholas II and his family are canonized by the synod of the Russian Orthodox Church.	14127	2000 August 14
27	"Dora the Explorer, one of Nickelodeon's most popular shows, debuts."	14128	2000 August 14
41	"John Anthony Kaiser, a Roman Catholic priest, is murdered in Morendat, Kenya."	14129	2000 August 23
29	"The last wholly Swedish-owned arms manufacturer, Bofors, is sold to American arms manufacturer United Defense."	14130	2000 September 6
22	World leaders attend the Millennium Summit at U.N. Headquarters.	14131	2000 September 6__?8
2	"Fuel protests take place in the United Kingdom, with refineries blockaded, and supply to the country's network of petrol stations halted."	14132	2000 September 7__?14
41	"Operation Barras: A British military operation to free five soldiers from the Royal Irish Regiment that were held captive for over two weeks during the Sierra Leone Civil War, all of which were rescued."	14133	2000 September 10
27	Steve Jobs introduces the public beta of Mac OS X for US$29.95.	14134	2000 September 13
25	"October 1 __? The 2000 Summer Olympics, held in Sydney, Australia, is the last Olympic Games of the 20th century."	14135	2000 September 15
26	Ukrainian journalist Georgiy Gongadze is last seen alive; this day is taken as the commemoration date of his death.	14136	2000 September 16
20	The Greek ferry Express Samina sinks off the coast of the island of Paros; 80 out of a total of over 500 passengers perish in one of Greece's worst sea disasters.	14137	2000 September 26
35	Mass demonstrations in Belgrade lead to resignation of Serbian strongman Slobodan Milo_?_?evi_. These demonstrations are often called the Bulldozer Revolution.	14138	2000 October 5
27	The last Mini is produced in Longbridge.	14139	2000 October 6
20	"250 million US gallons (950,000 m3) of coal sludge spill in Martin County, Kentucky (considered a greater environmental disaster than the Exxon Valdez oil spill)."	14140	2000 October 11
3	"In Aden, Yemen, USS Cole is badly damaged by two Al-Qaeda suicide bombers, who place a small boat laden with explosives alongside the United States Navy destroyer, killing 17 crew members and wounding at least 39."	14141	2000 October 12
26	The Mainichi Shimbun newspaper exposes Japanese archeologist Shinichi Fujimura as a fraud; Japanese archaeologists had based their treatises on his findings.	14142	2000 October 22
19	"Pakistani authorities announce that their police have found an apparently ancient mummy of a Persian Princess in the province of Balochistan. Iran, Pakistan and the Taliban all claim the mummy until Pakistan announces it is a modern-day fake on April 17, 2001."	14143	2000 October 26
26	"The New York Yankees defeat the New York Mets 4-2 in the 5th game of the World Series to win the 1st ""Subway Series"" since 1956 4 games to 1. The series win was the Yankees 3rd in a row and 26th overall."	14144	2000 October 26
19	"This is the final date during which there is no human presence in space; on October 31, Soyuz TM-31 launches, carrying the first resident crew to the International Space Station. The ISS has been continuously crewed since."	14145	2000 October 30
19	The first resident crew enters the International Space Station.	14146	2000 November 2
6	Widespread flooding occurs throughout England and Wales after days of heavy rain.	14147	2000 November 3
41	"In London, a criminal gang raids the Millennium Dome to steal the Millennium Star diamond, but police surveillance catches them in the act."	14148	2000 November 7
5	"Kaprun disaster, Austria: A funicular fire in an Alpine tunnel kills 155 skiers and snowboarders."	14149	2000 November 11
26	"Kadisoka temple discovered in Sleman, Yogyakarta, Indonesia."	14150	2000 December 7
19	The third and final reactor at the Chernobyl Nuclear Power Plant is shut down and the station is shut down completely.	14151	2000 December 15
34	"Kolkata officially restores name from Calcutta, West Bengal, India."	14152	2001 January 1
29	The U.S. Federal Trade Commission approves the merger of America Online and Time Warner to form AOL Time Warner.	14153	2001 January 10
7	"A 7.6 magnitude earthquake hits all of El Salvador, killing at least 800 people and leaving thousands homeless."	14154	2001 January 13
29	Wikipedia is launched.	14155	2001 January 15
35	George W. Bush is sworn in as the 43rd President of the United States.	14156	2001 January 20
35	"Impeachment proceedings against Philippine President Joseph Estrada, accused of playing Jueteng, end preeminently and trigger the second EDSA People Power Revolution (or People Power II). His Vice-President Gloria Macapagal Arroyo succeeds him as the 14th President of the Republic."	14157	2001 January 20
2	The Tiananmen Square self-immolation incident occurs.	14158	2001 January 23
20	The submarine USS Greeneville accidentally strikes and sinks the Japanese fishing vessel Ehime-Maru near Hawaii.	14159	2001 February 9
19	"The NEAR Shoemaker spacecraft touches down in the ""saddle"" region of 433 Eros, becoming the first spacecraft to land on an asteroid."	14160	2001 February 12
7	"A 6.6 magnitude earthquake hits El Salvador, killing at least 400."	14161	2001 February 13
1	"Iraq disarmament crisis: British and U.S. forces carry out bombing raids, attempting to disable Iraq's air defense network."	14162	2001 February 16
41	FBI agent Robert Hanssen is arrested and charged with spying for Russia for 25 years.	14163	2001 February 18
36	The 2001 United Kingdom foot-and-mouth outbreak begins.	14164	2001 February 19
3	The Taliban begins destruction of the Bamiyan Buddhas.	14165	2001 March 2
20	"Hainan Island incident: A Chinese fighter jet bumps into a U.S. EP-3E surveillance aircraft, which is forced to make an emergency landing in Hainan, China. The U.S. crew is detained for 10 days and the F-8 Chinese pilot, Wang Wei, goes missing and is presumed dead."	14166	2001 April 1
41	"Former Federal Republic of Yugoslavia President Slobodan Milo_?_?evi_ surrenders to police special forces, to be tried on charges of war crimes."	14167	2001 April 1
17	"In the Netherlands, the Act on the Opening up of Marriage goes into effect. The Act allows same-sex couples to marry legally."	14168	2001 April 1
19	Space tourist Dennis Tito returns to Earth aboard Soyuz TM-31. (Soyuz TM-32 is left docked at the International Space Station as a new lifeboat.)	14169	2001 May 6
2	"In Banja Luka, Bosnia and Herzegovina, an attempt is made to reconstruct the Ferhadija mosque. However, the ceremony results in mass riots by Serb nationalists, who beat and stone 300 elderly Bosnian Muslims."	14170	2001 May 7
43	Silvio Berlusconi wins the general election and becomes Prime Minister of Italy for the second time.	14171	2001 May 13
19	A large trans-Neptunian object (28978 Ixion) is found during the Deep Ecliptic Survey.	14172	2001 May 22
26	"Sherpa Temba Tsheri, 16, becomes the youngest person to summit Mount Everest."	14173	2001 May 24
20	"The Versailles wedding hall disaster kills 23 and injures 380 others in Jerusalem, Israel."	14174	2001 May 24
38	"Crown Prince Dipendra of Nepal kills his father, the king, his mother and other members of the royal family with an assault rifle and then shoots himself in the Nepalese royal massacre. Dipendra dies June 4, as King of Nepal. His uncle Gyanendra accedes to the throne."	14175	2001 June 1
3	"A Hamas suicide bomber kills 21, mostly teenagers, in the Dolphinarium disco in Tel Aviv, Israel."	14176	2001 June 1
4	"Tropical Storm Allison produces 36 inches (900 mm) of rain in Houston, killing 22, damaging the Texas Medical Center, and causing more than US$5 billion of damage overall."	14177	2001 June 5__?9
35	"U.S. Senator Jim Jeffords of Vermont leaves the Republican Party to caucus as an independent with Democrats, handing majority control of the Senate to the Democratic Party and Majority Leader Tom Daschle."	14178	2001 June 6
12	"George W. Bush signs the Economic Growth and Tax Relief Reconciliation Act of 2001, the first tax cut of a series now known as the Bush tax cuts."	14179	2001 June 7
20	"A missile hits a soccer field in northern Iraq (Tel Afr County), killing 23 and wounding 11. According to U.S. officials, it was an Iraqi missile that malfunctioned."	14180	2001 June 19
